region,experiment,year,mean_temp,anomaly
temperate,ssp126,2260,280.8824462890625,1.8865539550781136
temperate,ssp126,2261,280.9294738769531,1.9335815429687386
temperate,ssp126,2262,280.98345947265625,1.9875671386718636
temperate,ssp126,2263,281.06365966796875,2.0677673339843636
temperate,ssp126,2264,281.0461120605469,2.0502197265624886
temperate,ssp126,2265,281.0122985839844,2.0164062499999886
temperate,ssp126,2266,281.1815795898437,2.185687255859307
temperate,ssp126,2267,280.7632751464844,1.7673828124999886
temperate,ssp126,2268,280.8567199707031,1.8608276367187386
temperate,ssp126,2269,280.8938903808594,1.8979980468749886
temperate,ssp126,2270,281.1521301269531,2.1562377929687386
temperate,ssp126,2271,281.1819763183594,2.1860839843749886
temperate,ssp126,2272,281.1758728027344,2.1799804687499886
temperate,ssp126,2273,280.9129638671875,1.9170715332031136
temperate,ssp126,2274,281.0639953613281,2.0681030273437386
temperate,ssp126,2275,281.1025085449219,2.1066162109374886
temperate,ssp126,2276,280.91162109375,1.9157287597656136
temperate,ssp126,2277,280.9979553222656,2.0020629882812386
temperate,ssp126,2278,280.8187866210937,1.8228942871093068
temperate,ssp126,2279,281.0464782714844,2.0505859374999886
temperate,ssp126,2280,281.0989685058594,2.1030761718749886
temperate,ssp126,2281,281.1627502441406,2.1668579101562386
temperate,ssp126,2282,280.8703308105469,1.8744384765624886
temperate,ssp126,2283,280.9544372558594,1.9585449218749886
temperate,ssp126,2284,281.2280578613281,2.2321655273437386
temperate,ssp126,2285,281.0977478027344,2.1018554687499886
temperate,ssp126,2286,281.2439270019531,2.2480346679687386
temperate,ssp126,2287,281.0732116699219,2.0773193359374886
temperate,ssp126,2288,281.2341613769531,2.2382690429687386
temperate,ssp126,2289,281.1585998535156,2.1627075195312386
temperate,ssp126,2290,281.1340026855469,2.1381103515624886
temperate,ssp126,2291,281.2391662597656,2.2432739257812386
temperate,ssp126,2292,281.26788330078125,2.2719909667968636
temperate,ssp126,2293,281.3437805175781,2.3478881835937386
temperate,ssp126,2294,281.28680419921875,2.2909118652343636
temperate,ssp126,2295,280.9656677246094,1.9697753906249886
temperate,ssp126,2296,281.187255859375,2.1913635253906136
temperate,ssp126,2297,280.9630432128906,1.9671508789062386
temperate,ssp126,2298,281.1913452148437,2.195452880859307
temperate,ssp126,2299,281.07232666015625,2.0764343261718636
polar,ssp126,2015,255.33673095703125,1.5701588948567746
polar,ssp126,2016,255.75840759277344,1.9918355305989621
polar,ssp126,2017,256.0814514160156,2.3148793538411496
polar,ssp126,2018,255.8993682861328,2.132796223958337
polar,ssp126,2019,255.41021728515625,1.6436452229817746
polar,ssp126,2020,255.6676177978516,1.9010457356771155
polar,ssp126,2021,255.50364685058597,1.7370747884114905
polar,ssp126,2022,255.6371917724609,1.8706197102864337
polar,ssp126,2023,255.7519073486328,1.9853352864583371
polar,ssp126,2024,256.0885009765625,2.3219289143880246
polar,ssp126,2025,256.0325927734375,2.2660207112630246
polar,ssp126,2026,255.3478546142578,1.5812825520833371
polar,ssp126,2027,255.9514312744141,2.1848592122396155
polar,ssp126,2028,256.00732421875,2.2407521565755246
polar,ssp126,2029,255.2229766845703,1.4564046223958371
polar,ssp126,2030,256.0741577148437,2.307585652669218
polar,ssp126,2031,255.8214874267578,2.054915364583337
polar,ssp126,2032,256.3797912597656,2.6132191975911496
polar,ssp126,2033,256.5836181640625,2.8170461018880246
polar,ssp126,2034,256.3339538574219,2.5673817952473996
polar,ssp126,2035,256.5881652832031,2.8215932210286496
polar,ssp126,2036,256.3586120605469,2.5920399983723996
polar,ssp126,2037,257.00640869140625,3.2398366292317746
polar,ssp126,2038,257.1158142089844,3.3492421468098996
polar,ssp126,2039,257.2254638671875,3.4588918050130246
polar,ssp126,2040,257.0497436523437,3.283171590169218
polar,ssp126,2041,257.0897521972656,3.3231801350911496
polar,ssp126,2042,256.5393981933594,2.7728261311848996
polar,ssp126,2043,256.3940734863281,2.6275014241536496
polar,ssp126,2044,256.7294921875,2.9629201253255246
polar,ssp126,2045,256.8813781738281,3.1148061116536496
polar,ssp126,2046,256.9720153808594,3.2054433186848996
polar,ssp126,2047,256.327880859375,2.5613087972005246
polar,ssp126,2048,257.1949768066406,3.4284047444661496
polar,ssp126,2049,256.5766296386719,2.8100575764973996
polar,ssp126,2050,256.9398193359375,3.1732472737630246
polar,ssp126,2051,257.5149230957031,3.7483510335286496
polar,ssp126,2052,257.1061706542969,3.3395985921223996
polar,ssp126,2053,256.9986877441406,3.2321156819661496
polar,ssp126,2054,257.06378173828125,3.2972096761067746
polar,ssp126,2055,256.9709167480469,3.2043446858723996
polar,ssp126,2056,256.7086486816406,2.9420766194661496
polar,ssp126,2057,256.9770812988281,3.2105092366536496
polar,ssp126,2058,257.3134765625,3.5469045003255246
polar,ssp126,2059,256.93072509765625,3.1641530354817746
polar,ssp126,2060,257.2969055175781,3.5303334554036496
polar,ssp126,2061,256.8041687011719,3.0375966389973996
polar,ssp126,2062,256.6478576660156,2.8812856038411496
polar,ssp126,2063,256.9241638183594,3.1575917561848996
polar,ssp126,2064,257.4370422363281,3.6704701741536496
polar,ssp126,2065,257.4358215332031,3.6692494710286496
polar,ssp126,2066,257.303955078125,3.5373830159505246
polar,ssp126,2067,257.1518859863281,3.3853139241536496
polar,ssp126,2068,257.658203125,3.8916310628255246
polar,ssp126,2069,257.5878295898437,3.821257527669218
polar,ssp126,2070,257.2107238769531,3.4441518147786496
polar,ssp126,2071,256.9339294433594,3.1673573811848996
polar,ssp126,2072,257.75445556640625,3.9878835042317746
polar,ssp126,2073,257.38671875,3.6201466878255246
polar,ssp126,2074,257.4806213378906,3.7140492757161496
polar,ssp126,2075,257.4234924316406,3.6569203694661496
polar,ssp126,2076,257.2389831542969,3.4724110921223996
polar,ssp126,2077,256.908203125,3.1416310628255246
polar,ssp126,2078,256.9458312988281,3.1792592366536496
polar,ssp126,2079,256.930419921875,3.1638478597005246
polar,ssp126,2080,257.2303161621094,3.4637440999348996
polar,ssp126,2081,256.5447082519531,2.7781361897786496
polar,ssp126,2082,256.9083251953125,3.1417531331380246
polar,ssp126,2083,257.4950866699219,3.7285146077473996
polar,ssp126,2084,257.25933837890625,3.4927663167317746
polar,ssp126,2085,256.7105407714844,2.9439687093098996
polar,ssp126,2086,257.44677734375,3.6802052815755246
polar,ssp126,2087,256.8882751464844,3.1217030843098996
polar,ssp126,2088,257.0509948730469,3.2844228108723996
polar,ssp126,2089,257.1039428710937,3.337370808919218
polar,ssp126,2090,257.5137023925781,3.7471303304036496
polar,ssp126,2091,258.0243225097656,4.25775044759115
polar,ssp126,2092,257.54949951171875,3.7829274495442746
polar,ssp126,2093,257.1802978515625,3.4137257893880246
polar,ssp126,2094,257.8577575683594,4.0911855061849
polar,ssp126,2095,257.4397888183594,3.6732167561848996
polar,ssp126,2096,257.5110168457031,3.7444447835286496
polar,ssp126,2097,257.5792541503906,3.8126820882161496
polar,ssp126,2098,257.7728576660156,4.00628560384115
polar,ssp126,2099,257.54901123046875,3.7824391682942746
polar,ssp126,2100,257.3692932128906,3.6027211507161496
polar,ssp126,2101,257.4379577636719,3.6713857014973996
polar,ssp126,2102,257.2965393066406,3.5299672444661496
polar,ssp126,2103,257.5281066894531,3.7615346272786496
polar,ssp126,2104,257.36138916015625,3.5948170979817746
polar,ssp126,2105,256.9630432128906,3.1964711507161496
polar,ssp126,2106,257.1880798339844,3.4215077718098996
polar,ssp126,2107,257.5599670410156,3.7933949788411496
polar,ssp126,2108,256.9512023925781,3.1846303304036496
polar,ssp126,2109,257.8228454589844,4.0562733968099
polar,ssp126,2110,257.3996887207031,3.6331166585286496
polar,ssp126,2111,257.2423400878906,3.4757680257161496
polar,ssp126,2112,257.5068054199219,3.7402333577473996
polar,ssp126,2113,257.42059326171875,3.6540211995442746
polar,ssp126,2114,256.7098083496094,2.9432362874348996
polar,ssp126,2115,257.0874938964844,3.3209218343098996
polar,ssp126,2116,257.5565795898437,3.790007527669218
polar,ssp126,2117,257.2588195800781,3.4922475179036496
polar,ssp126,2118,257.0320129394531,3.2654408772786496
polar,ssp126,2119,257.1602783203125,3.3937062581380246
polar,ssp126,2120,257.2945556640625,3.5279836018880246
polar,ssp126,2121,257.6026306152344,3.8360585530598996
polar,ssp126,2122,257.49090576171875,3.7243336995442746
polar,ssp126,2123,257.2494506835937,3.482878621419218
polar,ssp126,2124,256.6102905273437,2.843718465169218
polar,ssp126,2125,256.9913635253906,3.2247914632161496
polar,ssp126,2126,256.7560729980469,2.9895009358723996
polar,ssp126,2127,257.0370788574219,3.2705067952473996
polar,ssp126,2128,257.3489074707031,3.5823354085286496
polar,ssp126,2129,257.181640625,3.4150685628255246
polar,ssp126,2130,257.2411193847656,3.4745473225911496
polar,ssp126,2131,257.4214172363281,3.6548451741536496
polar,ssp126,2132,257.3796691894531,3.6130971272786496
polar,ssp126,2133,257.4662780761719,3.6997060139973996
polar,ssp126,2134,257.100341796875,3.3337697347005246
polar,ssp126,2135,256.8966369628906,3.1300649007161496
polar,ssp126,2136,256.65386962890625,2.8872975667317746
polar,ssp126,2137,256.2976379394531,2.5310658772786496
polar,ssp126,2138,257.1424865722656,3.3759145100911496
polar,ssp126,2139,256.8543701171875,3.0877980550130246
polar,ssp126,2140,256.9693298339844,3.2027577718098996
polar,ssp126,2141,257.1557922363281,3.3892201741536496
polar,ssp126,2142,257.0597229003906,3.2931508382161496
polar,ssp126,2143,256.9615783691406,3.1950063069661496
polar,ssp126,2144,256.9972229003906,3.2306508382161496
polar,ssp126,2145,256.7504577636719,2.9838857014973996
polar,ssp126,2146,256.88232421875,3.1157521565755246
polar,ssp126,2147,256.9735412597656,3.2069691975911496
polar,ssp126,2148,257.6314392089844,3.8648671468098996
polar,ssp126,2149,256.9628601074219,3.1962880452473996
polar,ssp126,2150,257.1776123046875,3.4110402425130246
polar,ssp126,2151,256.7760009765625,3.0094289143880246
polar,ssp126,2152,257.1112365722656,3.3446645100911496
polar,ssp126,2153,257.1601257324219,3.3935536702473996
polar,ssp126,2154,256.8290710449219,3.0624989827473996
polar,ssp126,2155,256.17388916015625,2.4073170979817746
polar,ssp126,2156,256.8978271484375,3.1312550862630246
polar,ssp126,2157,256.7613220214844,2.9947499593098996
polar,ssp126,2158,257.4587097167969,3.6921376546223996
polar,ssp126,2159,257.3828125,3.6162404378255246
polar,ssp126,2160,257.1005554199219,3.3339833577473996
polar,ssp126,2161,256.81622314453125,3.0496510823567746
polar,ssp126,2162,256.5520324707031,2.7854604085286496
polar,ssp126,2163,256.69549560546875,2.9289235432942746
polar,ssp126,2164,256.77032470703125,3.0037526448567746
polar,ssp126,2165,256.7542724609375,2.9877003987630246
polar,ssp126,2166,256.99462890625,3.2280568440755246
polar,ssp126,2167,257.3072509765625,3.5406789143880246
polar,ssp126,2168,257.1120300292969,3.3454579671223996
polar,ssp126,2169,257.000244140625,3.2336720784505246
polar,ssp126,2170,256.72607421875,2.9595021565755246
polar,ssp126,2171,256.6905212402344,2.9239491780598996
polar,ssp126,2172,257.0335388183594,3.2669667561848996
polar,ssp126,2173,257.10321044921875,3.3366383870442746
polar,ssp126,2174,256.6995544433594,2.9329823811848996
polar,ssp126,2175,256.3676452636719,2.6010732014973996
polar,ssp126,2176,256.6094970703125,2.8429250081380246
polar,ssp126,2177,256.4822998046875,2.7157277425130246
polar,ssp126,2178,256.5528259277344,2.7862538655598996
polar,ssp126,2179,256.1074523925781,2.3408803304036496
polar,ssp126,2180,256.0830078125,2.3164357503255246
polar,ssp126,2181,256.57586669921875,2.8092946370442746
polar,ssp126,2182,256.3640441894531,2.5974721272786496
polar,ssp126,2183,256.7741394042969,3.0075673421223996
polar,ssp126,2184,256.61822509765625,2.8516530354817746
polar,ssp126,2185,256.8399658203125,3.0733937581380246
polar,ssp126,2186,256.5693054199219,2.8027333577473996
polar,ssp126,2187,256.3263854980469,2.5598134358723996
polar,ssp126,2188,256.3218994140625,2.5553273518880246
polar,ssp126,2189,257.1172790527344,3.3507069905598996
polar,ssp126,2190,256.8898010253906,3.1232289632161496
polar,ssp126,2191,256.7552795410156,2.9887074788411496
polar,ssp126,2192,256.97381591796875,3.2072438557942746
polar,ssp126,2193,257.1282958984375,3.3617238362630246
polar,ssp126,2194,256.9735107421875,3.2069386800130246
polar,ssp126,2195,256.9713134765625,3.2047414143880246
polar,ssp126,2196,256.2742004394531,2.5076283772786496
polar,ssp126,2197,257.28521728515625,3.5186452229817746
polar,ssp126,2198,256.8562316894531,3.0896596272786496
polar,ssp126,2199,256.6366271972656,2.8700551350911496
polar,ssp126,2200,257.1791076660156,3.4125356038411496
polar,ssp126,2201,257.15533447265625,3.3887624104817746
polar,ssp126,2202,256.9985656738281,3.2319936116536496
polar,ssp126,2203,256.6786193847656,2.9120473225911496
polar,ssp126,2204,257.1327819824219,3.3662099202473996
polar,ssp126,2205,257.1711120605469,3.4045399983723996
polar,ssp126,2206,256.57342529296875,2.8068532307942746
polar,ssp126,2207,256.0566711425781,2.2900990804036496
polar,ssp126,2208,256.4324035644531,2.6658315022786496
polar,ssp126,2209,256.8138732910156,3.0473012288411496
polar,ssp126,2210,256.5382995605469,2.7717274983723996
polar,ssp126,2211,256.7475891113281,2.9810170491536496
polar,ssp126,2212,257.2908935546875,3.5243214925130246
polar,ssp126,2213,256.9704284667969,3.2038564046223996
polar,ssp126,2214,256.5142822265625,2.7477101643880246
polar,ssp126,2215,256.7441101074219,2.9775380452473996
polar,ssp126,2216,257.317626953125,3.5510548909505246
polar,ssp126,2217,256.970703125,3.2041310628255246
polar,ssp126,2218,256.7721862792969,3.0056142171223996
polar,ssp126,2219,256.5005187988281,2.7339467366536496
polar,ssp126,2220,257.13824462890625,3.3716725667317746
polar,ssp126,2221,256.8592834472656,3.0927113850911496
polar,ssp126,2222,256.7392883300781,2.9727162679036496
polar,ssp126,2223,256.54425048828125,2.7776784261067746
polar,ssp126,2224,257.0637512207031,3.2971791585286496
polar,ssp126,2225,256.9255676269531,3.1589955647786496
polar,ssp126,2226,256.4705810546875,2.7040089925130246
polar,ssp126,2227,256.5262756347656,2.7597035725911496
polar,ssp126,2228,256.609375,2.8428029378255246
polar,ssp126,2229,256.85595703125,3.0893849690755246
polar,ssp126,2230,257.16778564453125,3.4012135823567746
polar,ssp126,2231,256.4822692871094,2.7156972249348996
polar,ssp126,2232,256.2198791503906,2.4533070882161496
polar,ssp126,2233,256.447998046875,2.6814259847005246
polar,ssp126,2234,256.5952453613281,2.8286732991536496
polar,ssp126,2235,256.7048034667969,2.9382314046223996
polar,ssp126,2236,256.8706970214844,3.1041249593098996
polar,ssp126,2237,256.00360107421875,2.2370290120442746
polar,ssp126,2238,256.2727966308594,2.5062245686848996
polar,ssp126,2239,255.6991729736328,1.9326009114583371
polar,ssp126,2240,256.8830261230469,3.1164540608723996
polar,ssp126,2241,256.9810485839844,3.2144765218098996
polar,ssp126,2242,257.1142883300781,3.3477162679036496
polar,ssp126,2243,256.7832336425781,3.0166615804036496
polar,ssp126,2244,256.6947937011719,2.9282216389973996
polar,ssp126,2245,257.25146484375,3.4848927815755246
polar,ssp126,2246,256.5605163574219,2.7939442952473996
polar,ssp126,2247,256.5343322753906,2.7677602132161496
polar,ssp126,2248,256.7100830078125,2.9435109456380246
polar,ssp126,2249,256.7983093261719,3.0317372639973996
polar,ssp126,2250,256.3529052734375,2.5863332112630246
polar,ssp126,2251,256.5023193359375,2.7357472737630246
polar,ssp126,2252,256.6806945800781,2.9141225179036496
polar,ssp126,2253,256.7909851074219,3.0244130452473996
polar,ssp126,2254,256.98370361328125,3.2171315511067746
polar,ssp126,2255,257.1609191894531,3.3943471272786496
polar,ssp126,2256,257.2159729003906,3.4494008382161496
polar,ssp126,2257,256.8271789550781,3.0606068929036496
polar,ssp126,2258,257.1118469238281,3.3452748616536496
polar,ssp126,2259,256.6100158691406,2.8434438069661496
polar,ssp126,2260,256.5551452636719,2.7885732014973996
polar,ssp126,2261,256.52606201171875,2.7594899495442746
polar,ssp126,2262,256.9610595703125,3.1944875081380246
polar,ssp126,2263,257.1854248046875,3.4188527425130246
polar,ssp126,2264,257.1029663085937,3.336394246419218
polar,ssp126,2265,257.0924377441406,3.3258656819661496
polar,ssp126,2266,257.1505432128906,3.3839711507161496
polar,ssp126,2267,256.8667907714844,3.1002187093098996
polar,ssp126,2268,256.9635314941406,3.1969594319661496
polar,ssp126,2269,257.2908020019531,3.5242299397786496
polar,ssp126,2270,257.13165283203125,3.3650807698567746
polar,ssp126,2271,257.2256774902344,3.4591054280598996
polar,ssp126,2272,256.8570251464844,3.0904530843098996
polar,ssp126,2273,257.4231872558594,3.6566151936848996
polar,ssp126,2274,256.66259765625,2.8960255940755246
polar,ssp126,2275,256.6788024902344,2.9122304280598996
polar,ssp126,2276,257.06121826171875,3.2946461995442746
polar,ssp126,2277,257.0826110839844,3.3160390218098996
polar,ssp126,2278,256.8609313964844,3.0943593343098996
polar,ssp126,2279,257.4090881347656,3.6425160725911496
polar,ssp126,2280,257.3915100097656,3.6249379475911496
polar,ssp126,2281,257.2016906738281,3.4351186116536496
polar,ssp126,2282,257.2003479003906,3.4337758382161496
polar,ssp126,2283,257.0303039550781,3.2637318929036496
polar,ssp126,2284,257.0108337402344,3.2442616780598996
polar,ssp126,2285,257.2626647949219,3.4960927327473996
polar,ssp126,2286,257.2806091308594,3.5140370686848996
polar,ssp126,2287,257.0650939941406,3.2985219319661496
polar,ssp126,2288,256.7534484863281,2.9868764241536496
polar,ssp126,2289,256.9168701171875,3.1502980550130246
polar,ssp126,2290,257.288818359375,3.5222462972005246
polar,ssp126,2291,257.1473388671875,3.3807668050130246
polar,ssp126,2292,257.7435607910156,3.9769887288411496
polar,ssp126,2293,258.0325622558594,4.2659901936849
polar,ssp126,2294,257.7273254394531,3.9607533772786496
polar,ssp126,2295,257.2513122558594,3.4847401936848996
polar,ssp126,2296,257.3043518066406,3.5377797444661496
polar,ssp126,2297,257.0404968261719,3.2739247639973996
polar,ssp126,2298,257.5911865234375,3.8246144612630246
polar,ssp126,2299,257.6446228027344,3.8780507405598996
tropical,ssp245,2015,299.3984680175781,0.9047465006510151
tropical,ssp245,2016,299.5400695800781,1.0463480631510151
tropical,ssp245,2017,299.56329345703125,1.0695719401041401
tropical,ssp245,2018,299.6540832519531,1.1603617350260151
tropical,ssp245,2019,299.0992431640625,0.6055216471353901
tropical,ssp245,2020,299.0791015625,0.5853800455728901
tropical,ssp245,2021,299.5997619628906,1.1060404459635151
tropical,ssp245,2022,299.6920471191406,1.1983256022135151
tropical,ssp245,2023,299.3748474121094,0.8811258951822651
tropical,ssp245,2024,299.578369140625,1.0846476236978901
tropical,ssp245,2025,299.8714904785156,1.3777689615885151
tropical,ssp245,2026,299.6655578613281,1.1718363444010151
tropical,ssp245,2027,299.6550598144531,1.1613382975260151
tropical,ssp245,2028,300.0616149902344,1.5678934733072651
tropical,ssp245,2029,300.0669860839844,1.5732645670572651
tropical,ssp245,2030,299.5469665527344,1.0532450358072651
tropical,ssp245,2031,299.7323303222656,1.2386088053385151
tropical,ssp245,2032,299.94091796875,1.4471964518228901
tropical,ssp245,2033,299.7176208496094,1.2238993326822651
tropical,ssp245,2034,299.95953369140625,1.4658121744791401
tropical,ssp245,2035,300.1825866699219,1.6888651529947651
tropical,ssp245,2036,299.7115173339844,1.2177958170572651
tropical,ssp245,2037,299.9208679199219,1.4271464029947651
tropical,ssp245,2038,300.2689514160156,1.7752298990885151
tropical,ssp245,2039,299.9314270019531,1.4377054850260151
tropical,ssp245,2040,300.1978454589844,1.7041239420572651
tropical,ssp245,2041,299.5809326171875,1.0872111002603901
tropical,ssp245,2042,299.5744323730469,1.0807108561197651
tropical,ssp245,2043,300.3338623046875,1.8401407877603901
tropical,ssp245,2044,300.41845703125,1.9247355143228901
tropical,ssp245,2045,300.1087951660156,1.6150736490885151
tropical,ssp245,2046,300.5558776855469,2.062156168619765
tropical,ssp245,2047,300.420654296875,1.9269327799478901
tropical,ssp245,2048,300.6015319824219,2.107810465494765
tropical,ssp245,2049,300.6105041503906,2.116782633463515
tropical,ssp245,2050,300.4005432128906,1.9068216959635151
tropical,ssp245,2051,300.4746398925781,1.9809183756510151
tropical,ssp245,2052,300.44970703125,1.9559855143228901
tropical,ssp245,2053,299.9910583496094,1.4973368326822651
tropical,ssp245,2054,300.2951354980469,1.8014139811197651
tropical,ssp245,2055,300.79571533203125,2.30199381510414
tropical,ssp245,2056,300.8711853027344,2.377463785807265
tropical,ssp245,2057,300.6018981933594,2.108176676432265
tropical,ssp245,2058,300.6125183105469,2.118796793619765
tropical,ssp245,2059,300.7955322265625,2.30181070963539
tropical,ssp245,2060,300.7944641113281,2.300742594401015
tropical,ssp245,2061,300.9506530761719,2.456931559244765
tropical,ssp245,2062,300.5289611816406,2.035239664713515
tropical,ssp245,2063,300.5284423828125,2.03472086588539
tropical,ssp245,2064,300.4672241210937,1.9735026041665833
tropical,ssp245,2065,300.59307861328125,2.09935709635414
tropical,ssp245,2066,300.374267578125,1.8805460611978901
tropical,ssp245,2067,300.7981872558594,2.304465738932265
tropical,ssp245,2068,300.8769836425781,2.383262125651015
tropical,ssp245,2069,300.4792785644531,1.9855570475260151
tropical,ssp245,2070,300.8869934082031,2.393271891276015
tropical,ssp245,2071,301.2405090332031,2.746787516276015
tropical,ssp245,2072,300.7263488769531,2.232627360026015
tropical,ssp245,2073,300.7421875,2.24846598307289
tropical,ssp245,2074,300.9906921386719,2.496970621744765
tropical,ssp245,2075,301.2413024902344,2.747580973307265
tropical,ssp245,2076,300.8630065917969,2.369285074869765
tropical,ssp245,2077,300.6875,2.19377848307289
tropical,ssp245,2078,301.011962890625,2.51824137369789
tropical,ssp245,2079,301.310546875,2.81682535807289
tropical,ssp245,2080,301.2734069824219,2.779685465494765
tropical,ssp245,2081,301.3124084472656,2.818686930338515
tropical,ssp245,2082,301.2722473144531,2.778525797526015
tropical,ssp245,2083,301.5015563964844,3.007834879557265
tropical,ssp245,2084,301.2685241699219,2.774802652994765
tropical,ssp245,2085,300.8985595703125,2.40483805338539
tropical,ssp245,2086,301.38250732421875,2.88878580729164
tropical,ssp245,2087,301.5184326171875,3.02471110026039
tropical,ssp245,2088,301.4710998535156,2.977378336588515
tropical,ssp245,2089,301.3523254394531,2.858603922526015
tropical,ssp245,2090,301.3702392578125,2.87651774088539
tropical,ssp245,2091,301.1357116699219,2.641990152994765
tropical,ssp245,2092,301.40740966796875,2.91368815104164
tropical,ssp245,2093,301.4943542480469,3.000632731119765
tropical,ssp245,2094,301.1620483398437,2.6683268229165833
tropical,ssp245,2095,301.4868469238281,2.993125406901015
tropical,ssp245,2096,301.3786315917969,2.884910074869765
tropical,ssp245,2097,300.9580383300781,2.464316813151015
tropical,ssp245,2098,301.23077392578125,2.73705240885414
tropical,ssp245,2099,301.6117248535156,3.118003336588515
tropical,ssp245,2100,301.6206359863281,3.126914469401015
subtropical,ssp245,2015,292.1409606933594,0.9543395996093977
subtropical,ssp245,2016,292.0751647949219,0.8885437011718977
subtropical,ssp245,2017,292.0883483886719,0.9017272949218977
subtropical,ssp245,2018,292.0247802734375,0.8381591796875227
subtropical,ssp245,2019,291.9618835449219,0.7752624511718977
subtropical,ssp245,2020,292.11004638671875,0.9234252929687727
subtropical,ssp245,2021,292.2023620605469,1.0157409667968977
subtropical,ssp245,2022,292.2088928222656,1.0222717285156477
subtropical,ssp245,2023,292.2308349609375,1.0442138671875227
subtropical,ssp245,2024,292.1850891113281,0.9984680175781477
subtropical,ssp245,2025,292.1713256835937,0.9847045898437159
subtropical,ssp245,2026,292.2311706542969,1.0445495605468977
subtropical,ssp245,2027,292.2895202636719,1.1028991699218977
subtropical,ssp245,2028,292.24920654296875,1.0625854492187727
subtropical,ssp245,2029,292.3794250488281,1.1928039550781477
subtropical,ssp245,2030,292.4941101074219,1.3074890136718977
subtropical,ssp245,2031,292.4634094238281,1.2767883300781477
subtropical,ssp245,2032,292.4329528808594,1.2463317871093977
subtropical,ssp245,2033,292.5066833496094,1.3200622558593977
subtropical,ssp245,2034,292.5453796386719,1.3587585449218977
subtropical,ssp245,2035,292.6601867675781,1.4735656738281477
subtropical,ssp245,2036,292.6055603027344,1.4189392089843977
subtropical,ssp245,2037,292.6756591796875,1.4890380859375227
subtropical,ssp245,2038,292.7562255859375,1.5696044921875227
subtropical,ssp245,2039,292.7502746582031,1.5636535644531477
subtropical,ssp245,2040,292.71600341796875,1.5293823242187727
subtropical,ssp245,2041,292.7547912597656,1.5681701660156477
subtropical,ssp245,2042,292.6826477050781,1.4960266113281477
subtropical,ssp245,2043,292.6695251464844,1.4829040527343977
subtropical,ssp245,2044,292.7991027832031,1.6124816894531477
subtropical,ssp245,2045,292.9560852050781,1.7694641113281477
subtropical,ssp245,2046,292.9052429199219,1.7186218261718977
subtropical,ssp245,2047,293.0505676269531,1.8639465332031477
subtropical,ssp245,2048,293.0094909667969,1.8228698730468977
subtropical,ssp245,2049,293.0070495605469,1.8204284667968977
subtropical,ssp245,2050,293.03863525390625,1.8520141601562727
subtropical,ssp245,2051,293.0641784667969,1.8775573730468977
subtropical,ssp245,2052,292.9669494628906,1.7803283691406477
subtropical,ssp245,2053,293.0227355957031,1.8361145019531477
subtropical,ssp245,2054,293.1170959472656,1.9304748535156477
subtropical,ssp245,2055,293.0646057128906,1.8779846191406477
subtropical,ssp245,2056,293.1889343261719,2.0023132324218977
subtropical,ssp245,2057,293.2649230957031,2.0783020019531477
subtropical,ssp245,2058,293.4270324707031,2.2404113769531477
subtropical,ssp245,2059,293.2094116210937,2.022790527343716
subtropical,ssp245,2060,293.3247375488281,2.1381164550781477
subtropical,ssp245,2061,293.2624816894531,2.0758605957031477
subtropical,ssp245,2062,293.3382263183594,2.1516052246093977
subtropical,ssp245,2063,293.3561706542969,2.1695495605468977
subtropical,ssp245,2064,293.3844909667969,2.1978698730468977
subtropical,ssp245,2065,293.3581237792969,2.1715026855468977
subtropical,ssp245,2066,293.3383483886719,2.1517272949218977
subtropical,ssp245,2067,293.444580078125,2.2579589843750227
subtropical,ssp245,2068,293.5043640136719,2.3177429199218977
subtropical,ssp245,2069,293.6447448730469,2.4581237792968977
subtropical,ssp245,2070,293.6322326660156,2.4456115722656477
subtropical,ssp245,2071,293.5693664550781,2.3827453613281477
subtropical,ssp245,2072,293.62725830078125,2.4406372070312727
subtropical,ssp245,2073,293.6123352050781,2.4257141113281477
subtropical,ssp245,2074,293.5718688964844,2.3852478027343977
subtropical,ssp245,2075,293.6739807128906,2.4873596191406477
subtropical,ssp245,2076,293.5945129394531,2.4078918457031477
subtropical,ssp245,2077,293.7008056640625,2.5141845703125227
subtropical,ssp245,2078,293.70281982421875,2.5161987304687727
subtropical,ssp245,2079,293.6942138671875,2.5075927734375227
subtropical,ssp245,2080,293.7592468261719,2.5726257324218977
subtropical,ssp245,2081,293.72772216796875,2.5411010742187727
subtropical,ssp245,2082,293.7966003417969,2.6099792480468977
subtropical,ssp245,2083,293.7166748046875,2.5300537109375227
subtropical,ssp245,2084,293.7647705078125,2.5781494140625227
subtropical,ssp245,2085,293.7642517089844,2.5776306152343977
subtropical,ssp245,2086,293.68707275390625,2.5004516601562727
subtropical,ssp245,2087,293.7619934082031,2.5753723144531477
subtropical,ssp245,2088,293.7857971191406,2.5991760253906477
subtropical,ssp245,2089,293.9236145019531,2.7369934082031477
subtropical,ssp245,2090,293.8936462402344,2.7070251464843977
subtropical,ssp245,2091,293.9653015136719,2.7786804199218977
subtropical,ssp245,2092,293.9147033691406,2.7280822753906477
subtropical,ssp245,2093,293.9166564941406,2.7300354003906477
subtropical,ssp245,2094,293.9161376953125,2.7295166015625227
subtropical,ssp245,2095,293.8770751953125,2.6904541015625227
subtropical,ssp245,2096,293.9261779785156,2.7395568847656477
