,region,experiment,year,mean_temp,anomaly
731,tropical,ssp126,2086,300.85491943359375,
732,tropical,ssp126,2087,300.5311584472656,
733,tropical,ssp126,2088,300.5790710449219,
734,tropical,ssp126,2089,300.6910705566406,
735,tropical,ssp126,2090,300.4359130859375,
736,tropical,ssp126,2091,300.70703125,
737,tropical,ssp126,2092,300.4001770019531,
738,tropical,ssp126,2093,300.2307434082031,
739,tropical,ssp126,2094,300.2478332519531,
740,tropical,ssp126,2095,300.0440368652344,
741,tropical,ssp126,2096,300.463134765625,
742,tropical,ssp126,2097,300.5379638671875,
743,tropical,ssp126,2098,300.2767028808594,
744,tropical,ssp126,2099,300.6996154785156,
745,tropical,ssp126,2100,300.52423095703125,
746,tropical,ssp126,2101,300.4612731933594,
747,tropical,ssp126,2102,300.8179626464844,
748,tropical,ssp126,2103,300.6792907714844,
749,tropical,ssp126,2104,300.6998596191406,
750,tropical,ssp126,2105,300.1645202636719,
751,tropical,ssp126,2106,300.4831237792969,
752,tropical,ssp126,2107,300.8205871582031,
753,tropical,ssp126,2108,300.5307922363281,
754,tropical,ssp126,2109,300.5971984863281,
755,tropical,ssp126,2110,300.5672607421875,
756,tropical,ssp126,2111,300.5078430175781,
757,tropical,ssp126,2112,300.6549987792969,
758,tropical,ssp126,2113,300.63134765625,
759,tropical,ssp126,2114,300.28662109375,
760,tropical,ssp126,2115,300.550537109375,
761,tropical,ssp126,2116,300.3951721191406,
762,tropical,ssp126,2117,300.5226135253906,
763,tropical,ssp126,2118,300.6158142089844,
764,tropical,ssp126,2119,300.3541564941406,
765,tropical,ssp126,2120,300.6917724609375,
766,tropical,ssp126,2121,300.49249267578125,
767,tropical,ssp126,2122,300.7955627441406,
768,tropical,ssp126,2123,300.3535461425781,
769,tropical,ssp126,2124,300.4006652832031,
770,tropical,ssp126,2125,300.5140686035156,
771,tropical,ssp126,2126,300.45751953125,
772,tropical,ssp126,2127,300.5350646972656,
773,tropical,ssp126,2128,300.3029479980469,
774,tropical,ssp126,2129,300.2614440917969,
775,tropical,ssp126,2130,300.4325866699219,
776,tropical,ssp126,2131,300.6634826660156,
777,tropical,ssp126,2132,300.8529968261719,
778,tropical,ssp126,2133,300.6373596191406,
779,tropical,ssp126,2134,300.4169616699219,
780,tropical,ssp126,2135,300.711181640625,
781,tropical,ssp126,2136,300.4761047363281,
782,tropical,ssp126,2137,300.2774963378906,
783,tropical,ssp126,2138,300.4794616699219,
784,tropical,ssp126,2139,300.4481506347656,
785,tropical,ssp126,2140,300.1692199707031,
786,tropical,ssp126,2141,300.33349609375,
787,tropical,ssp126,2142,300.4236145019531,
788,tropical,ssp126,2143,300.2536315917969,
789,tropical,ssp126,2144,300.5380554199219,
790,tropical,ssp126,2145,300.0964050292969,
791,tropical,ssp126,2146,300.2942199707031,
792,tropical,ssp126,2147,300.486083984375,
793,tropical,ssp126,2148,300.4430847167969,
794,tropical,ssp126,2149,300.3447570800781,
795,tropical,ssp126,2150,300.5849914550781,
796,tropical,ssp126,2151,300.2359619140625,
797,tropical,ssp126,2152,300.4465637207031,
798,tropical,ssp126,2153,300.6775817871094,
799,tropical,ssp126,2154,300.1014709472656,
800,tropical,ssp126,2155,300.247314453125,
801,tropical,ssp126,2156,300.5786437988281,
802,tropical,ssp126,2157,300.3630065917969,
803,tropical,ssp126,2158,300.65447998046875,
804,tropical,ssp126,2159,300.6110534667969,
805,tropical,ssp126,2160,300.8171081542969,
806,tropical,ssp126,2161,300.2167663574219,
807,tropical,ssp126,2162,300.4804382324219,
808,tropical,ssp126,2163,300.6170654296875,
809,tropical,ssp126,2164,300.3757019042969,
810,tropical,ssp126,2165,300.3609924316406,
811,tropical,ssp126,2166,300.51129150390625,
812,tropical,ssp126,2167,300.4301452636719,
813,tropical,ssp126,2168,300.3212585449219,
814,tropical,ssp126,2169,300.2730407714844,
815,tropical,ssp126,2170,300.631103515625,
816,tropical,ssp126,2171,300.3988342285156,
817,tropical,ssp126,2172,300.6011962890625,
818,tropical,ssp126,2173,300.5762023925781,
819,tropical,ssp126,2174,300.6908874511719,
820,tropical,ssp126,2175,300.65911865234375,
821,tropical,ssp126,2176,300.1465759277344,
822,tropical,ssp126,2177,300.4239501953125,
823,tropical,ssp126,2178,300.51043701171875,
824,tropical,ssp126,2179,300.1648254394531,
825,tropical,ssp126,2180,300.34283447265625,
826,tropical,ssp126,2181,300.4394836425781,
827,tropical,ssp126,2182,300.0971984863281,
828,tropical,ssp126,2183,300.5565185546875,
829,tropical,ssp126,2184,300.481689453125,
830,tropical,ssp126,2185,300.21295166015625,
831,tropical,ssp126,2186,300.3741149902344,
832,tropical,ssp126,2187,300.3517150878906,
833,tropical,ssp126,2188,300.1040344238281,
834,tropical,ssp126,2189,300.7484130859375,
835,tropical,ssp126,2190,300.82958984375,
836,tropical,ssp126,2191,300.4738464355469,
837,tropical,ssp126,2192,300.4586181640625,
838,tropical,ssp126,2193,300.2156982421875,
839,tropical,ssp126,2194,300.5031433105469,
840,tropical,ssp126,2195,300.8042907714844,
841,tropical,ssp126,2196,300.3571472167969,
842,tropical,ssp126,2197,300.6824645996094,
843,tropical,ssp126,2198,300.6452941894531,
844,tropical,ssp126,2199,300.620361328125,
845,tropical,ssp126,2200,300.6969299316406,
846,tropical,ssp126,2201,300.4349670410156,
847,tropical,ssp126,2202,300.318115234375,
848,tropical,ssp126,2203,300.6017150878906,
849,tropical,ssp126,2204,300.2261047363281,
850,tropical,ssp126,2205,300.3134765625,
851,tropical,ssp126,2206,300.5378723144531,
852,tropical,ssp126,2207,300.2449645996094,
853,tropical,ssp126,2208,300.5032043457031,
854,tropical,ssp126,2209,300.4813537597656,
855,tropical,ssp126,2210,300.68914794921875,
856,tropical,ssp126,2211,300.6189880371094,
857,tropical,ssp126,2212,300.6817932128906,
858,tropical,ssp126,2213,300.4398498535156,
859,tropical,ssp126,2214,300.5656433105469,
860,tropical,ssp126,2215,300.1989440917969,
861,tropical,ssp126,2216,300.4173583984375,
862,tropical,ssp126,2217,300.3338928222656,
863,tropical,ssp126,2218,300.53729248046875,
864,tropical,ssp126,2219,300.4831848144531,
865,tropical,ssp126,2220,300.7411193847656,
866,tropical,ssp126,2221,300.5104064941406,
867,tropical,ssp126,2222,300.3878479003906,
868,tropical,ssp126,2223,300.6214904785156,
869,tropical,ssp126,2224,300.4247741699219,
870,tropical,ssp126,2225,300.66778564453125,
871,tropical,ssp126,2226,300.4529113769531,
872,tropical,ssp126,2227,300.5378723144531,
873,tropical,ssp126,2228,300.4468688964844,
874,tropical,ssp126,2229,300.1658630371094,
875,tropical,ssp126,2230,300.6436462402344,
876,tropical,ssp126,2231,300.4855651855469,
877,tropical,ssp126,2232,300.3815612792969,
878,tropical,ssp126,2233,300.6763610839844,
879,tropical,ssp126,2234,300.4200439453125,
880,tropical,ssp126,2235,300.6060485839844,
881,tropical,ssp126,2236,300.5287170410156,
882,tropical,ssp126,2237,299.81011962890625,
883,tropical,ssp126,2238,300.3447265625,
884,tropical,ssp126,2239,300.542724609375,
885,tropical,ssp126,2240,300.25018310546875,
886,tropical,ssp126,2241,300.3763732910156,
887,tropical,ssp126,2242,300.30120849609375,
888,tropical,ssp126,2243,300.6246032714844,
889,tropical,ssp126,2244,300.4248352050781,
890,tropical,ssp126,2245,300.7056579589844,
891,tropical,ssp126,2246,300.5158996582031,
892,tropical,ssp126,2247,300.5476989746094,
893,tropical,ssp126,2248,300.49200439453125,
894,tropical,ssp126,2249,300.4155578613281,
895,tropical,ssp126,2250,300.5460510253906,
896,tropical,ssp126,2251,300.6504821777344,
897,tropical,ssp126,2252,300.6236267089844,
898,tropical,ssp126,2253,300.5601806640625,
899,tropical,ssp126,2254,300.6771545410156,
900,tropical,ssp126,2255,300.7741394042969,
901,tropical,ssp126,2256,300.483642578125,
902,tropical,ssp126,2257,300.6097412109375,
903,tropical,ssp126,2258,300.7518310546875,
904,tropical,ssp126,2259,300.2731628417969,
905,tropical,ssp126,2260,300.7446594238281,
906,tropical,ssp126,2261,300.5694885253906,
907,tropical,ssp126,2262,300.4466857910156,
908,tropical,ssp126,2263,300.5789794921875,
909,tropical,ssp126,2264,300.3973388671875,
910,tropical,ssp126,2265,300.46044921875,
911,tropical,ssp126,2266,300.3202819824219,
912,tropical,ssp126,2267,300.6405334472656,
913,tropical,ssp126,2268,300.5502624511719,
914,tropical,ssp126,2269,300.8150634765625,
915,tropical,ssp126,2270,300.70709228515625,
916,tropical,ssp126,2271,300.472900390625,
917,tropical,ssp126,2272,300.470947265625,
918,tropical,ssp126,2273,300.4236145019531,
919,tropical,ssp126,2274,300.51910400390625,
920,tropical,ssp126,2275,300.667236328125,
921,tropical,ssp126,2276,300.45452880859375,
922,tropical,ssp126,2277,300.6938171386719,
923,tropical,ssp126,2278,300.4399108886719,
924,tropical,ssp126,2279,300.574462890625,
925,tropical,ssp126,2280,300.8925476074219,
926,tropical,ssp126,2281,300.6395263671875,
927,tropical,ssp126,2282,300.5238952636719,
928,tropical,ssp126,2283,300.77496337890625,
929,tropical,ssp126,2284,300.6249694824219,
930,tropical,ssp126,2285,300.5955505371094,
931,tropical,ssp126,2286,300.7385559082031,
932,tropical,ssp126,2287,300.5401916503906,
933,tropical,ssp126,2288,300.48516845703125,
934,tropical,ssp126,2289,300.8133544921875,
935,tropical,ssp126,2290,300.5357360839844,
936,tropical,ssp126,2291,300.7327880859375,
937,tropical,ssp126,2292,300.7122497558594,
938,tropical,ssp126,2293,300.7466125488281,
939,tropical,ssp126,2294,300.7435607910156,
940,tropical,ssp126,2295,300.487548828125,
941,tropical,ssp126,2296,300.4704284667969,
942,tropical,ssp126,2297,300.6562805175781,
943,tropical,ssp126,2298,300.8482666015625,
944,tropical,ssp126,2299,300.6673583984375,
945,subtropical,ssp126,2015,292.1349792480469,
946,subtropical,ssp126,2016,292.0589904785156,
947,subtropical,ssp126,2017,292.1399841308594,
948,subtropical,ssp126,2018,292.2183837890625,
949,subtropical,ssp126,2019,292.2503356933594,
950,subtropical,ssp126,2020,292.3303527832031,
951,subtropical,ssp126,2021,292.3656005859375,
952,subtropical,ssp126,2022,292.2746887207031,
953,subtropical,ssp126,2023,292.3374328613281,
954,subtropical,ssp126,2024,292.4163513183594,
955,subtropical,ssp126,2025,292.4822082519531,
956,subtropical,ssp126,2026,292.50396728515625,
957,subtropical,ssp126,2027,292.4269104003906,
958,subtropical,ssp126,2028,292.4704895019531,
959,subtropical,ssp126,2029,292.6075439453125,
960,subtropical,ssp126,2030,292.6551818847656,
961,subtropical,ssp126,2031,292.6332092285156,
962,subtropical,ssp126,2032,292.5642395019531,
963,subtropical,ssp126,2033,292.60205078125,
964,subtropical,ssp126,2034,292.7710266113281,
965,subtropical,ssp126,2035,292.6940612792969,
966,subtropical,ssp126,2036,292.80413818359375,
967,subtropical,ssp126,2037,292.7919921875,
968,subtropical,ssp126,2038,292.7574157714844,
969,subtropical,ssp126,2039,292.770751953125,
970,subtropical,ssp126,2040,292.9051818847656,
971,subtropical,ssp126,2041,292.8059997558594,
972,subtropical,ssp126,2042,292.8825378417969,
973,subtropical,ssp126,2043,292.89801025390625,
974,subtropical,ssp126,2044,292.9284362792969,
975,subtropical,ssp126,2045,292.9236145019531,
976,subtropical,ssp126,2046,292.8497009277344,
977,subtropical,ssp126,2047,292.8051452636719,
978,subtropical,ssp126,2048,292.8813781738281,
979,subtropical,ssp126,2049,292.9612731933594,
980,subtropical,ssp126,2050,292.83123779296875,
981,subtropical,ssp126,2051,292.9181823730469,
982,subtropical,ssp126,2052,292.9107666015625,
983,subtropical,ssp126,2053,292.9159240722656,
984,subtropical,ssp126,2054,292.94482421875,
985,subtropical,ssp126,2055,292.8864440917969,
986,subtropical,ssp126,2056,292.9981994628906,
987,subtropical,ssp126,2057,293.03936767578125,
988,subtropical,ssp126,2058,293.0417175292969,
989,subtropical,ssp126,2059,293.0299987792969,
990,subtropical,ssp126,2060,293.0908508300781,
991,subtropical,ssp126,2061,293.08489990234375,
992,subtropical,ssp126,2062,293.08953857421875,
993,subtropical,ssp126,2063,292.997314453125,
994,subtropical,ssp126,2064,293.1549377441406,
995,subtropical,ssp126,2065,293.0985107421875,
996,subtropical,ssp126,2066,293.1424255371094,
997,subtropical,ssp126,2067,293.05035400390625,
998,subtropical,ssp126,2068,293.1091003417969,
999,subtropical,ssp126,2069,293.1598205566406,
1000,subtropical,ssp126,2070,293.2196350097656,
1001,subtropical,ssp126,2071,293.2249450683594,
1002,subtropical,ssp126,2072,293.0472106933594,
1003,subtropical,ssp126,2073,293.2018737792969,
1004,subtropical,ssp126,2074,293.16558837890625,
1005,subtropical,ssp126,2075,292.9458312988281,
1006,subtropical,ssp126,2076,293.0712585449219,
1007,subtropical,ssp126,2077,292.9447937011719,
1008,subtropical,ssp126,2078,292.9896545410156,
1009,subtropical,ssp126,2079,293.12677001953125,
1010,subtropical,ssp126,2080,293.143798828125,
1011,subtropical,ssp126,2081,293.1393127441406,
1012,subtropical,ssp126,2082,293.1983947753906,
1013,subtropical,ssp126,2083,293.2041931152344,
1014,subtropical,ssp126,2084,293.11346435546875,
1015,subtropical,ssp126,2085,293.22509765625,
1016,subtropical,ssp126,2086,293.1703796386719,
1017,subtropical,ssp126,2087,293.029541015625,
1018,subtropical,ssp126,2088,293.079833984375,
1019,subtropical,ssp126,2089,293.0969543457031,
1020,subtropical,ssp126,2090,293.108154296875,
1021,subtropical,ssp126,2091,293.1425476074219,
1022,subtropical,ssp126,2092,293.1398620605469,
1023,subtropical,ssp126,2093,293.0867614746094,
1024,subtropical,ssp126,2094,293.0382385253906,
1025,subtropical,ssp126,2095,293.11083984375,
1026,subtropical,ssp126,2096,293.1712951660156,
1027,subtropical,ssp126,2097,293.1170349121094,
1028,subtropical,ssp126,2098,293.1404724121094,
1029,subtropical,ssp126,2099,293.1690673828125,
1030,subtropical,ssp126,2100,293.1062927246094,
1031,subtropical,ssp126,2101,293.2630615234375,
1032,subtropical,ssp126,2102,293.22784423828125,
1033,subtropical,ssp126,2103,293.1841735839844,
1034,subtropical,ssp126,2104,293.1294860839844,
1035,subtropical,ssp126,2105,293.13031005859375,
1036,subtropical,ssp126,2106,293.055419921875,
1037,subtropical,ssp126,2107,293.1458435058594,
1038,subtropical,ssp126,2108,293.1069030761719,
1039,subtropical,ssp126,2109,293.08587646484375,
1040,subtropical,ssp126,2110,293.067626953125,
1041,subtropical,ssp126,2111,293.1752624511719,
1042,subtropical,ssp126,2112,293.1007385253906,
1043,subtropical,ssp126,2113,293.0126953125,
1044,subtropical,ssp126,2114,293.1924743652344,
1045,subtropical,ssp126,2115,293.1184387207031,
1046,subtropical,ssp126,2116,293.0337219238281,
1047,subtropical,ssp126,2117,293.1629333496094,
1048,subtropical,ssp126,2118,293.1184387207031,
1049,subtropical,ssp126,2119,293.0840148925781,
1050,subtropical,ssp126,2120,292.9995422363281,
1051,subtropical,ssp126,2121,293.1066589355469,
1052,subtropical,ssp126,2122,293.122802734375,
1053,subtropical,ssp126,2123,293.05792236328125,
1054,subtropical,ssp126,2124,293.1558837890625,
1055,subtropical,ssp126,2125,293.15667724609375,
1056,subtropical,ssp126,2126,293.09136962890625,
1057,subtropical,ssp126,2127,293.0237121582031,
1058,subtropical,ssp126,2128,293.0345153808594,
1059,subtropical,ssp126,2129,293.01116943359375,
1060,subtropical,ssp126,2130,293.04534912109375,
1061,subtropical,ssp126,2131,292.9548645019531,
1062,subtropical,ssp126,2132,292.9859313964844,
1063,subtropical,ssp126,2133,293.0398254394531,
1064,subtropical,ssp126,2134,293.0639953613281,
1065,subtropical,ssp126,2135,292.9750671386719,
1066,subtropical,ssp126,2136,292.9746398925781,
1067,subtropical,ssp126,2137,292.9346008300781,
1068,subtropical,ssp126,2138,292.8856506347656,
1069,subtropical,ssp126,2139,292.96661376953125,
1070,subtropical,ssp126,2140,293.0700378417969,
1071,subtropical,ssp126,2141,292.8830261230469,
1072,subtropical,ssp126,2142,292.9398498535156,
1073,subtropical,ssp126,2143,293.0273132324219,
1074,subtropical,ssp126,2144,292.9483947753906,
1075,subtropical,ssp126,2145,292.86126708984375,
1076,subtropical,ssp126,2146,292.9394836425781,
1077,subtropical,ssp126,2147,292.9322509765625,
1078,subtropical,ssp126,2148,292.9674377441406,
1079,subtropical,ssp126,2149,292.9714660644531,
1080,subtropical,ssp126,2150,292.915771484375,
1081,subtropical,ssp126,2151,292.84027099609375,
1082,subtropical,ssp126,2152,293.0048828125,
1083,subtropical,ssp126,2153,292.8551330566406,
1084,subtropical,ssp126,2154,292.9909362792969,
1085,subtropical,ssp126,2155,292.8426818847656,
1086,subtropical,ssp126,2156,292.909423828125,
1087,subtropical,ssp126,2157,293.01788330078125,
1088,subtropical,ssp126,2158,293.1067810058594,
1089,subtropical,ssp126,2159,292.94903564453125,
1090,subtropical,ssp126,2160,293.0578918457031,
1091,subtropical,ssp126,2161,293.0270080566406,
1092,subtropical,ssp126,2162,292.8669128417969,
1093,subtropical,ssp126,2163,292.8882751464844,
1094,subtropical,ssp126,2164,292.953369140625,
1095,subtropical,ssp126,2165,292.8943786621094,
1096,subtropical,ssp126,2166,292.86175537109375,
1097,subtropical,ssp126,2167,292.98956298828125,
1098,subtropical,ssp126,2168,292.94659423828125,
1099,subtropical,ssp126,2169,293.0158386230469,
1100,subtropical,ssp126,2170,292.99627685546875,
1101,subtropical,ssp126,2171,293.02191162109375,
1102,subtropical,ssp126,2172,292.9718322753906,
1103,subtropical,ssp126,2173,292.8991394042969,
1104,subtropical,ssp126,2174,292.9013977050781,
1105,subtropical,ssp126,2175,292.85394287109375,
1106,subtropical,ssp126,2176,292.81683349609375,
1107,subtropical,ssp126,2177,292.9364929199219,
1108,subtropical,ssp126,2178,292.9588928222656,
1109,subtropical,ssp126,2179,292.99615478515625,
1110,subtropical,ssp126,2180,292.9732971191406,
1111,subtropical,ssp126,2181,293.02874755859375,
1112,subtropical,ssp126,2182,292.9377136230469,
1113,subtropical,ssp126,2183,292.9383850097656,
1114,subtropical,ssp126,2184,292.92236328125,
1115,subtropical,ssp126,2185,292.8673095703125,
1116,subtropical,ssp126,2186,292.89837646484375,
1117,subtropical,ssp126,2187,292.8309326171875,
1118,subtropical,ssp126,2188,292.9857482910156,
1119,subtropical,ssp126,2189,292.85821533203125,
1120,subtropical,ssp126,2190,292.97882080078125,
1121,subtropical,ssp126,2191,293.0421447753906,
1122,subtropical,ssp126,2192,292.8533935546875,
1123,subtropical,ssp126,2193,292.9728698730469,
1124,subtropical,ssp126,2194,292.9443664550781,
1125,subtropical,ssp126,2195,292.9736633300781,
1126,subtropical,ssp126,2196,292.90618896484375,
1127,subtropical,ssp126,2197,292.8807373046875,
1128,subtropical,ssp126,2198,292.8850402832031,
1129,subtropical,ssp126,2199,292.9246826171875,
1130,subtropical,ssp126,2200,292.8691711425781,
1131,subtropical,ssp126,2201,292.8886413574219,
1132,subtropical,ssp126,2202,292.8859558105469,
1133,subtropical,ssp126,2203,292.9552917480469,
1134,subtropical,ssp126,2204,292.8988342285156,
1135,subtropical,ssp126,2205,292.9504089355469,
1136,subtropical,ssp126,2206,292.9143981933594,
1137,subtropical,ssp126,2207,293.0773010253906,
1138,subtropical,ssp126,2208,292.9737854003906,
1139,subtropical,ssp126,2209,293.0706787109375,
1140,subtropical,ssp126,2210,292.9664001464844,
1141,subtropical,ssp126,2211,292.9184265136719,
1142,subtropical,ssp126,2212,292.8871154785156,
1143,subtropical,ssp126,2213,292.8130798339844,
1144,subtropical,ssp126,2214,292.84320068359375,
1145,subtropical,ssp126,2215,292.9759216308594,
1146,subtropical,ssp126,2216,292.9324645996094,
1147,subtropical,ssp126,2217,292.9726257324219,
1148,subtropical,ssp126,2218,292.924072265625,
1149,subtropical,ssp126,2219,292.8897399902344,
1150,subtropical,ssp126,2220,293.0091552734375,
1151,subtropical,ssp126,2221,292.8905334472656,
1152,subtropical,ssp126,2222,293.0095520019531,
1153,subtropical,ssp126,2223,292.9411315917969,
1154,subtropical,ssp126,2224,292.9960632324219,
1155,subtropical,ssp126,2225,292.9945373535156,
1156,subtropical,ssp126,2226,292.8825378417969,
1157,subtropical,ssp126,2227,292.8837585449219,
1158,subtropical,ssp126,2228,292.8611755371094,
1159,subtropical,ssp126,2229,292.96612548828125,
1160,subtropical,ssp126,2230,292.9118957519531,
1161,subtropical,ssp126,2231,292.88348388671875,
1162,subtropical,ssp126,2232,292.8756408691406,
1163,subtropical,ssp126,2233,292.8208923339844,
1164,subtropical,ssp126,2234,292.9654235839844,
1165,subtropical,ssp126,2235,292.9945068359375,
1166,subtropical,ssp126,2236,293.0278015136719,
1167,subtropical,ssp126,2237,292.9326477050781,
1168,subtropical,ssp126,2238,292.8912658691406,
1169,subtropical,ssp126,2239,292.9212341308594,
1170,subtropical,ssp126,2240,292.8915710449219,
1171,subtropical,ssp126,2241,292.9750671386719,
1172,subtropical,ssp126,2242,292.92608642578125,
1173,subtropical,ssp126,2243,292.9784851074219,
1174,subtropical,ssp126,2244,293.0301818847656,
1175,subtropical,ssp126,2245,292.96929931640625,
1176,subtropical,ssp126,2246,292.8370666503906,
1177,subtropical,ssp126,2247,292.9505310058594,
1178,subtropical,ssp126,2248,292.94415283203125,
1179,subtropical,ssp126,2249,292.9825744628906,
1180,subtropical,ssp126,2250,292.8573913574219,
1181,subtropical,ssp126,2251,292.8584289550781,
1182,subtropical,ssp126,2252,292.8825988769531,
1183,subtropical,ssp126,2253,292.8866271972656,
1184,subtropical,ssp126,2254,292.89593505859375,
1185,subtropical,ssp126,2255,292.8623046875,
1186,subtropical,ssp126,2256,292.93310546875,
1187,subtropical,ssp126,2257,293.0276184082031,
1188,subtropical,ssp126,2258,292.9538879394531,
1189,subtropical,ssp126,2259,292.99188232421875,
1190,subtropical,ssp126,2260,292.9044494628906,
1191,subtropical,ssp126,2261,292.95849609375,
1192,subtropical,ssp126,2262,293.0712585449219,
1193,subtropical,ssp126,2263,293.0276184082031,
1194,subtropical,ssp126,2264,292.93927001953125,
1195,subtropical,ssp126,2265,292.93634033203125,
1196,subtropical,ssp126,2266,293.0210266113281,
1197,subtropical,ssp126,2267,293.0238342285156,
1198,subtropical,ssp126,2268,293.0090637207031,
1199,subtropical,ssp126,2269,292.9666748046875,
1200,subtropical,ssp126,2270,292.95892333984375,
1201,subtropical,ssp126,2271,292.9488220214844,
1202,subtropical,ssp126,2272,292.9659423828125,
1203,subtropical,ssp126,2273,292.9740905761719,
1204,subtropical,ssp126,2274,293.0513000488281,
1205,subtropical,ssp126,2275,293.0826110839844,
1206,subtropical,ssp126,2276,292.9654541015625,
1207,subtropical,ssp126,2277,292.91131591796875,
1208,subtropical,ssp126,2278,292.9345703125,
1209,subtropical,ssp126,2279,292.9708557128906,
1210,subtropical,ssp126,2280,292.97894287109375,
1211,subtropical,ssp126,2281,293.0845642089844,
1212,subtropical,ssp126,2282,293.0184326171875,
1213,subtropical,ssp126,2283,292.9613342285156,
1214,subtropical,ssp126,2284,293.0624694824219,
1215,subtropical,ssp126,2285,292.9918518066406,
1216,subtropical,ssp126,2286,292.9921569824219,
1217,subtropical,ssp126,2287,293.02203369140625,
1218,subtropical,ssp126,2288,293.1846923828125,
1219,subtropical,ssp126,2289,293.1217346191406,
1220,subtropical,ssp126,2290,293.0069580078125,
1221,subtropical,ssp126,2291,293.1383361816406,
1222,subtropical,ssp126,2292,293.0242919921875,
1223,subtropical,ssp126,2293,293.0765686035156,
1224,subtropical,ssp126,2294,293.1204528808594,
1225,subtropical,ssp126,2295,293.0867919921875,
1226,subtropical,ssp126,2296,293.0565490722656,
1227,subtropical,ssp126,2297,293.0727844238281,
1228,subtropical,ssp126,2298,293.0519104003906,
1229,subtropical,ssp126,2299,293.0392761230469,
1230,temperate,ssp126,2015,280.2313537597656,
1231,temperate,ssp126,2016,280.2809753417969,
1232,temperate,ssp126,2017,280.4028625488281,
1233,temperate,ssp126,2018,280.3525390625,
1234,temperate,ssp126,2019,280.1939697265625,
1235,temperate,ssp126,2020,280.27862548828125,
1236,temperate,ssp126,2021,280.1770324707031,
1237,temperate,ssp126,2022,280.32659912109375,
1238,temperate,ssp126,2023,280.3256530761719,
1239,temperate,ssp126,2024,280.3945617675781,
1240,temperate,ssp126,2025,280.5488586425781,
1241,temperate,ssp126,2026,280.5111999511719,
1242,temperate,ssp126,2027,280.5955810546875,
1243,temperate,ssp126,2028,280.4567565917969,
1244,temperate,ssp126,2029,280.4674377441406,
1245,temperate,ssp126,2030,280.5965576171875,
1246,temperate,ssp126,2031,280.6500549316406,
1247,temperate,ssp126,2032,280.5270690917969,
1248,temperate,ssp126,2033,280.6294250488281,
1249,temperate,ssp126,2034,280.80914306640625,
1250,temperate,ssp126,2035,280.793212890625,
1251,temperate,ssp126,2036,280.8359069824219,
1252,temperate,ssp126,2037,280.6994934082031,
1253,temperate,ssp126,2038,280.9651794433594,
1254,temperate,ssp126,2039,281.0257873535156,
1255,temperate,ssp126,2040,281.0130920410156,
1256,temperate,ssp126,2041,280.74639892578125,
1257,temperate,ssp126,2042,280.95318603515625,
1258,temperate,ssp126,2043,280.6361999511719,
1259,temperate,ssp126,2044,280.95086669921875,
1260,temperate,ssp126,2045,280.923583984375,
1261,temperate,ssp126,2046,280.7930603027344,
1262,temperate,ssp126,2047,280.7256164550781,
1263,temperate,ssp126,2048,281.1119079589844,
1264,temperate,ssp126,2049,280.8734130859375,
1265,temperate,ssp126,2050,280.8582458496094,
1266,temperate,ssp126,2051,280.77911376953125,
1267,temperate,ssp126,2052,281.04144287109375,
1268,temperate,ssp126,2053,280.9195861816406,
1269,temperate,ssp126,2054,280.7984924316406,
1270,temperate,ssp126,2055,280.9776306152344,
1271,temperate,ssp126,2056,280.9400939941406,
1272,temperate,ssp126,2057,281.0143127441406,
1273,temperate,ssp126,2058,280.8543395996094,
1274,temperate,ssp126,2059,281.07965087890625,
1275,temperate,ssp126,2060,281.0644836425781,
1276,temperate,ssp126,2061,281.0360412597656,
1277,temperate,ssp126,2062,281.0833740234375,
1278,temperate,ssp126,2063,281.0716552734375,
1279,temperate,ssp126,2064,281.0497741699219,
1280,temperate,ssp126,2065,280.9458923339844,
1281,temperate,ssp126,2066,280.9879150390625,
1282,temperate,ssp126,2067,280.950439453125,
1283,temperate,ssp126,2068,281.0023193359375,
1284,temperate,ssp126,2069,281.083251953125,
1285,temperate,ssp126,2070,281.3625793457031,
1286,temperate,ssp126,2071,281.21759033203125,
1287,temperate,ssp126,2072,281.2402038574219,
1288,temperate,ssp126,2073,281.15740966796875,
1289,temperate,ssp126,2074,281.1918640136719,
1290,temperate,ssp126,2075,281.0108947753906,
1291,temperate,ssp126,2076,280.86309814453125,
1292,temperate,ssp126,2077,281.0526123046875,
1293,temperate,ssp126,2078,281.1695251464844,
1294,temperate,ssp126,2079,281.0633850097656,
1295,temperate,ssp126,2080,281.17572021484375,
1296,temperate,ssp126,2081,281.1520080566406,
1297,temperate,ssp126,2082,281.0293273925781,
1298,temperate,ssp126,2083,281.35845947265625,
1299,temperate,ssp126,2084,281.2417297363281,
1300,temperate,ssp126,2085,281.1274719238281,
1301,temperate,ssp126,2086,281.0760192871094,
1302,temperate,ssp126,2087,280.9194641113281,
1303,temperate,ssp126,2088,281.2728271484375,
1304,temperate,ssp126,2089,281.10906982421875,
1305,temperate,ssp126,2090,281.1558837890625,
1306,temperate,ssp126,2091,281.0264587402344,
1307,temperate,ssp126,2092,281.3572998046875,
1308,temperate,ssp126,2093,281.1481628417969,
1309,temperate,ssp126,2094,281.1642761230469,
1310,temperate,ssp126,2095,281.21923828125,
1311,temperate,ssp126,2096,281.3312683105469,
1312,temperate,ssp126,2097,281.0000915527344,
1313,temperate,ssp126,2098,281.3695068359375,
1314,temperate,ssp126,2099,281.2457580566406,
