,region,year,mean_temp,anomaly
519,polar,1874,253.0198516845703,-1.1923166513442993
520,polar,1875,253.28668212890625,-0.9254608154296875
521,polar,1876,253.12847900390625,-1.0836868286132812
522,polar,1877,253.9114227294922,-0.3007469177246094
523,polar,1878,253.52101135253906,-0.6911239624023438
524,polar,1879,253.53086853027344,-0.681311309337616
525,polar,1880,253.99900817871094,-0.21313349902629852
526,polar,1881,253.78611755371094,-0.42606353759765625
527,polar,1882,252.87278747558594,-1.3393707275390625
528,polar,1883,253.3727569580078,-0.8393694758415222
529,polar,1884,253.64646911621094,-0.565697968006134
530,polar,1885,253.142822265625,-1.0693258047103882
531,polar,1886,253.04661560058594,-1.1655477285385132
532,polar,1887,253.5379180908203,-0.674261748790741
533,polar,1888,253.85101318359375,-0.3611564636230469
534,polar,1889,253.0912628173828,-1.1208686828613281
535,polar,1890,253.0600128173828,-1.152147889137268
536,polar,1891,253.7954864501953,-0.4166526794433594
537,polar,1892,253.53692626953125,-0.6752331852912903
538,polar,1893,253.85377502441406,-0.3583882749080658
539,polar,1894,253.8212127685547,-0.3909555971622467
540,polar,1895,253.3878173828125,-0.8243548274040222
541,polar,1896,253.6539306640625,-0.5582377314567566
542,polar,1897,253.6968231201172,-0.5153554081916809
543,polar,1898,254.02667236328125,-0.18547947704792023
544,polar,1899,253.4402313232422,-0.7719497680664062
545,polar,1900,253.69927978515625,-0.5128657221794128
546,polar,1901,253.67530822753906,-0.5368754267692566
547,polar,1902,254.08900451660156,-0.12316640466451645
548,polar,1903,253.9700164794922,-0.24212010204792023
549,polar,1904,253.80914306640625,-0.40303167700767517
550,polar,1905,253.73594665527344,-0.476226806640625
551,polar,1906,253.68157958984375,-0.5305569767951965
552,polar,1907,253.7978057861328,-0.4143422544002533
553,polar,1908,253.1005401611328,-1.11160409450531
554,polar,1909,253.67967224121094,-0.5324808955192566
555,polar,1910,253.7655029296875,-0.4466654360294342
556,polar,1911,253.64710998535156,-0.5650278925895691
557,polar,1912,253.5558319091797,-0.6563517451286316
558,polar,1913,253.3231658935547,-0.889031708240509
559,polar,1914,253.47096252441406,-0.7411918640136719
560,polar,1915,253.34239196777344,-0.8697598576545715
561,polar,1916,253.31358337402344,-0.8985773921012878
562,polar,1917,253.946533203125,-0.2656466066837311
563,polar,1918,253.8654327392578,-0.34674072265625
564,polar,1919,253.65516662597656,-0.5569928288459778
565,polar,1920,254.0460968017578,-0.16603851318359375
566,polar,1921,253.90098571777344,-0.3111572265625
567,polar,1922,253.6454620361328,-0.5667037963867188
568,polar,1923,254.2869415283203,0.07479222863912582
569,polar,1924,254.271240234375,0.05906931683421135
570,polar,1925,254.0518798828125,-0.16027958691120148
571,polar,1926,253.989501953125,-0.2226511687040329
572,polar,1927,254.0390167236328,-0.17315928637981415
573,polar,1928,254.17735290527344,-0.034806568175554276
574,polar,1929,254.22166442871094,0.009487152099609375
575,polar,1930,254.19219970703125,-0.019954681396484375
576,polar,1931,253.7961883544922,-0.41598257422447205
577,polar,1932,253.7278289794922,-0.48433685302734375
578,polar,1933,254.5655059814453,0.3533477783203125
579,polar,1934,254.28826904296875,0.07611465454101562
580,polar,1935,254.35882568359375,0.14666493237018585
581,polar,1936,254.2935791015625,0.08143234252929688
582,polar,1937,254.34584045410156,0.13366954028606415
583,polar,1938,254.10723876953125,-0.10491561889648438
584,polar,1939,253.94989013671875,-0.2622438967227936
585,polar,1940,254.1440887451172,-0.06805292516946793
586,polar,1941,253.82464599609375,-0.3875274658203125
587,polar,1942,254.25941467285156,0.047242481261491776
588,polar,1943,253.83399963378906,-0.3781394958496094
589,polar,1944,253.81361389160156,-0.3985354006290436
590,polar,1945,253.8010711669922,-0.411102294921875
591,polar,1946,254.146484375,-0.06568527221679688
592,polar,1947,253.7185821533203,-0.4935556948184967
593,polar,1948,253.5420379638672,-0.6701164245605469
594,polar,1949,254.39524841308594,0.18310673534870148
595,polar,1950,253.77500915527344,-0.4371490478515625
596,polar,1951,254.1798553466797,-0.03230031207203865
597,polar,1952,254.22119140625,0.009023030288517475
598,polar,1953,254.2674560546875,0.055309295654296875
599,polar,1954,253.2710418701172,-0.9411188960075378
600,polar,1955,254.36741638183594,0.15525944530963898
601,polar,1956,253.84913635253906,-0.3630027770996094
602,polar,1957,253.6038055419922,-0.6083602905273438
603,polar,1958,254.2714080810547,0.059233348816633224
604,polar,1959,254.6840362548828,0.47190093994140625
605,polar,1960,254.0499267578125,-0.1622161865234375
606,polar,1961,254.34715270996094,0.13498179614543915
607,polar,1962,254.23057556152344,0.01841227151453495
608,polar,1963,253.7627410888672,-0.4494132995605469
609,polar,1964,254.57752990722656,0.3653666079044342
610,polar,1965,254.4440460205078,0.231903076171875
611,polar,1966,253.4999237060547,-0.7122637629508972
612,polar,1967,253.72315979003906,-0.48900094628334045
613,polar,1968,253.92222595214844,-0.2899424135684967
614,polar,1969,253.7079620361328,-0.5041885375976562
615,polar,1970,254.12193298339844,-0.09023793786764145
616,polar,1971,254.77256774902344,0.5603955388069153
617,polar,1972,254.5009002685547,0.2887382507324219
618,polar,1973,254.01934814453125,-0.19279861450195312
619,polar,1974,254.812744140625,0.6005897521972656
620,polar,1975,254.5064697265625,0.2943077087402344
621,polar,1976,254.7105712890625,0.49841055274009705
622,polar,1977,254.7526397705078,0.5404853820800781
623,polar,1978,253.99363708496094,-0.21853511035442352
624,polar,1979,254.5225067138672,0.31036123633384705
625,polar,1980,254.6710205078125,0.4588432312011719
626,polar,1981,254.46746826171875,0.25531134009361267
627,polar,1982,254.6576690673828,0.44552484154701233
628,polar,1983,254.1438751220703,-0.06827036291360855
629,polar,1984,254.8565673828125,0.6444218754768372
630,polar,1985,254.74896240234375,0.5367762446403503
631,polar,1986,254.70977783203125,0.49763360619544983
632,polar,1987,254.76312255859375,0.5509745478630066
633,polar,1988,254.9964599609375,0.7842763066291809
634,polar,1989,254.7848663330078,0.5727246403694153
635,polar,1990,254.7078857421875,0.49572625756263733
636,polar,1991,254.9633331298828,0.7511914372444153
637,polar,1992,254.39910888671875,0.1869710236787796
638,polar,1993,255.037109375,0.8249651789665222
639,polar,1994,254.466552734375,0.2543907165527344
640,polar,1995,254.91429138183594,0.7021014094352722
641,polar,1996,254.818603515625,0.6064503788948059
642,polar,1997,254.9783477783203,0.7661946415901184
643,polar,1998,255.34326171875,1.1311277151107788
644,polar,1999,255.0631561279297,0.8509699702262878
645,polar,2000,255.4220733642578,1.20992910861969
646,polar,2001,255.1079864501953,0.8958384394645691
647,polar,2002,255.9996337890625,1.7874807119369507
648,polar,2003,255.8099365234375,1.5977948904037476
649,polar,2004,255.9238739013672,1.7117029428482056
650,polar,2005,255.931396484375,1.71927011013031
651,polar,2006,255.95994567871094,1.747784972190857
652,polar,2007,255.8715057373047,1.6593271493911743
653,polar,2008,256.0097351074219,1.7976099252700806
654,polar,2009,256.0053405761719,1.7931989431381226
655,polar,2010,255.5483856201172,1.3362172842025757
656,polar,2011,255.7181396484375,1.5059751272201538
657,polar,2012,255.95599365234375,1.7438392639160156
658,polar,2013,255.88232421875,1.670166015625
659,polar,2014,255.69410705566406,1.4819717407226562
